#Point No.	Frequency Set (GHz)	THz Photocurrent (nA)	Frequency Act (GHz)
871	926.070	9.811	925.900
872	926.100	9.670	925.931
873	926.130	9.587	925.958
874	926.160	9.757	925.989
875	926.190	10.088	926.023
876	926.220	10.339	926.051
877	926.250	10.423	926.080
878	926.280	10.571	926.113
879	926.310	10.436	926.143
880	926.340	9.764	926.174
881	926.370	8.954	926.202
882	926.400	8.476	926.231
883	926.430	8.185	926.260
884	926.460	7.936	926.295
885	926.490	7.504	926.319
886	926.520	6.958	926.356
887	926.550	6.341	926.383
888	926.580	5.398	926.411
889	926.610	4.339	926.440
890	926.640	3.411	926.471
891	926.670	2.793	926.501
892	926.700	2.326	926.529
893	926.730	1.759	926.557
894	926.760	1.081	926.589
895	926.790	0.284	926.618
896	926.820	-0.723	926.651
897	926.850	-1.929	926.683
898	926.880	-2.841	926.710
899	926.910	-3.293	926.740
900	926.940	-3.583	926.770
901	926.970	-4.009	926.797
902	927.000	-4.470	926.835
903	927.030	-5.016	926.862
904	927.060	-5.702	926.892
905	927.090	-6.440	926.920
906	927.120	-6.914	926.952
907	927.150	-6.943	926.984
908	927.180	-6.943	927.010
909	927.210	-7.080	927.040
910	927.240	-7.371	927.069
911	927.270	-7.573	927.100
912	927.300	-7.801	927.130
913	927.330	-8.009	927.159
914	927.360	-8.019	927.190
915	927.390	-7.924	927.218
916	927.420	-7.659	927.253
917	927.450	-7.594	927.281
918	927.480	-7.690	927.310
919	927.510	-7.680	927.342
920	927.540	-7.640	927.367
921	927.570	-7.661	927.402
922	927.600	-7.649	927.431
923	927.630	-7.593	927.461
924	927.660	-7.519	927.491
925	927.690	-7.418	927.519
926	927.720	-7.358	927.549
927	927.750	-7.312	927.580
928	927.780	-6.957	927.612
929	927.810	-6.503	927.643
930	927.840	-6.131	927.673
931	927.870	-5.820	927.703
932	927.900	-5.668	927.731
933	927.930	-5.284	927.760
934	927.960	-4.725	927.792
935	927.990	-4.132	927.820
936	928.020	-3.414	927.852
937	928.050	-2.690	927.881
938	928.080	-1.988	927.910
939	928.110	-1.424	927.940
940	928.140	-1.016	927.972
941	928.170	-0.448	928.002
942	928.200	0.148	928.032
943	928.230	0.837	928.062
944	928.260	1.618	928.092
945	928.290	2.346	928.120
946	928.320	2.930	928.152
947	928.350	3.444	928.181
948	928.380	3.876	928.212
949	928.410	4.399	928.242
950	928.440	5.011	928.271
951	928.470	5.709	928.304
952	928.500	6.397	928.331
953	928.530	6.876	928.361
954	928.560	7.173	928.391
955	928.590	7.423	928.421
956	928.620	7.764	928.451
957	928.650	8.260	928.477
958	928.680	8.721	928.511
959	928.710	8.937	928.540
960	928.740	9.119	928.572
961	928.770	9.312	928.597
962	928.800	9.440	928.632
963	928.830	9.657	928.663
964	928.860	9.808	928.688
965	928.890	10.036	928.717
966	928.920	10.129	928.754
967	928.950	9.977	928.781
968	928.980	9.515	928.810
969	929.010	9.092	928.838
970	929.040	8.583	928.874
971	929.070	8.012	928.904
972	929.100	7.517	928.931
973	929.130	7.155	928.961
974	929.160	6.695	928.994
975	929.190	6.042	929.022
976	929.220	5.193	929.048
977	929.250	4.494	929.082
978	929.280	4.032	929.111
979	929.310	3.702	929.143
980	929.340	3.417	929.171
981	929.370	2.915	929.199
982	929.400	2.369	929.230
983	929.430	1.673	929.262
984	929.460	0.821	929.294
985	929.490	0.072	929.322
986	929.520	-0.557	929.349
987	929.550	-1.046	929.378
988	929.580	-1.495	929.410
989	929.610	-1.953	929.442
990	929.640	-2.659	929.470
991	929.670	-3.454	929.505
992	929.700	-4.294	929.533
993	929.730	-5.263	929.561
994	929.760	-6.066	929.591
995	929.790	-6.549	929.620
996	929.820	-6.911	929.650
997	929.850	-7.450	929.681
998	929.880	-8.040	929.709
999	929.910	-8.731	929.740
1000	929.940	-9.338	929.773
1001	929.970	-9.871	929.798
1002	930.000	-10.114	929.831
1003	930.030	-10.128	929.864
1004	930.060	-10.072	929.887
1005	930.090	-10.004	929.920
1006	930.120	-10.131	929.953
1007	930.150	-10.249	929.979
1008	930.180	-10.252	930.013
1009	930.210	-10.211	930.043
1010	930.240	-10.011	930.072
1011	930.270	-9.593	930.100
1012	930.300	-9.046	930.132
1013	930.330	-8.418	930.161
1014	930.360	-8.074	930.193
1015	930.390	-7.977	930.222
1016	930.420	-7.725	930.251
1017	930.450	-7.401	930.279
1018	930.480	-6.817	930.310
1019	930.510	-6.155	930.342
1020	930.540	-5.374	930.371
1021	930.570	-4.471	930.399
1022	930.600	-3.799	930.430
1023	930.630	-3.408	930.463
1024	930.660	-3.018	930.491
1025	930.690	-2.488	930.520
1026	930.720	-1.813	930.550
1027	930.750	-0.784	930.582
1028	930.780	0.347	930.613
1029	930.810	1.523	930.636
1030	930.840	2.453	930.672
1031	930.870	3.078	930.701
1032	930.900	3.383	930.728
1033	930.930	3.766	930.763
1034	930.960	4.209	930.790
1035	930.990	4.905	930.820
1036	931.020	5.865	930.853
1037	931.050	6.869	930.880
1038	931.080	7.462	930.915
1039	931.110	7.695	930.943
1040	931.140	7.595	930.969
1041	931.170	7.652	931.001
1042	931.200	8.093	931.033
1043	931.230	8.670	931.061
1044	931.260	9.262	931.089
1045	931.290	10.043	931.120
1046	931.320	10.352	931.152
1047	931.350	10.353	931.183
1048	931.380	10.138	931.210
1049	931.410	9.834	931.243
1050	931.440	9.792	931.272
1051	931.470	9.980	931.302
1052	931.500	10.082	931.328
1053	931.530	10.118	931.358
1054	931.560	9.877	931.393
1055	931.590	9.297	931.421
1056	931.620	8.505	931.451
1057	931.650	7.634	931.479
1058	931.680	6.790	931.511
1059	931.710	6.303	931.541
1060	931.740	5.880	931.570
1061	931.770	5.356	931.602
1062	931.800	4.806	931.633
1063	931.830	4.113	931.666
1064	931.860	3.316	931.689
1065	931.890	2.287	931.718
1066	931.920	1.324	931.749
1067	931.950	0.706	931.778
1068	931.980	0.258	931.816
1069	932.010	-0.253	931.841
1070	932.040	-0.647	931.871
1071	932.070	-0.978	931.902
1072	932.100	-1.555	931.930
1073	932.130	-2.279	931.960
1074	932.160	-2.960	931.990
1075	932.190	-3.489	932.023
1076	932.220	-3.706	932.054
1077	932.250	-3.944	932.081
1078	932.280	-4.130	932.109
1079	932.310	-4.448	932.140
1080	932.340	-4.790	932.173
1081	932.370	-5.375	932.200
1082	932.400	-6.117	932.235
1083	932.430	-6.619	932.259
1084	932.460	-6.694	932.290
1085	932.490	-6.500	932.323
1086	932.520	-6.397	932.351
1087	932.550	-6.370	932.381
1088	932.580	-6.615	932.409
1089	932.610	-6.900	932.441
1090	932.640	-7.262	932.473
1091	932.670	-7.545	932.507
1092	932.700	-7.493	932.531
1093	932.730	-7.106	932.563
1094	932.760	-6.780	932.589
1095	932.790	-6.907	932.620
1096	932.820	-7.350	932.653
1097	932.850	-7.772	932.676
1098	932.880	-8.111	932.712
1099	932.910	-8.208	932.742
1100	932.940	-7.995	932.771
1101	932.970	-7.459	932.802
1102	933.000	-6.998	932.833
1103	933.030	-6.860	932.862
1104	933.060	-6.869	932.891
1105	933.090	-6.699	932.922
1106	933.120	-6.226	932.949
1107	933.150	-5.568	932.979
1108	933.180	-4.976	933.011
1109	933.210	-4.269	933.040
1110	933.240	-3.459	933.067
1111	933.270	-2.619	933.101
1112	933.300	-2.072	933.136
1113	933.330	-1.731	933.161
1114	933.360	-1.213	933.191
1115	933.390	-0.528	933.221
1116	933.420	0.191	933.253
1117	933.450	0.979	933.282
1118	933.480	1.857	933.314
1119	933.510	2.499	933.341
1120	933.540	2.936	933.372
1121	933.570	3.066	933.402
1122	933.600	3.366	933.431
1123	933.630	3.794	933.463
1124	933.660	4.293	933.490
1125	933.690	4.737	933.521
1126	933.720	5.213	933.551
1127	933.750	5.517	933.578
1128	933.780	5.694	933.610
1129	933.810	5.586	933.644
1130	933.840	5.620	933.668
1131	933.870	5.896	933.700
1132	933.900	6.432	933.732
1133	933.930	6.954	933.759
1134	933.960	7.468	933.791
1135	933.990	7.989	933.821
1136	934.020	8.439	933.852
1137	934.050	8.488	933.879
1138	934.080	8.405	933.911
1139	934.110	8.545	933.943
1140	934.140	8.961	933.974
1141	934.170	9.356	934.002
1142	934.200	9.558	934.029
1143	934.230	9.743	934.062
1144	934.260	9.655	934.093
1145	934.290	9.249	934.124
1146	934.320	8.563	934.148
1147	934.350	7.873	934.184
1148	934.380	7.523	934.213
1149	934.410	7.409	934.242
1150	934.440	7.086	934.267
1151	934.470	6.578	934.301
1152	934.500	6.064	934.334
1153	934.530	5.244	934.360
1154	934.560	4.157	934.393
1155	934.590	3.009	934.421
1156	934.620	2.133	934.452
1157	934.650	1.517	934.479
1158	934.680	0.956	934.513
1159	934.710	0.233	934.542
1160	934.740	-0.417	934.572
1161	934.770	-1.124	934.598
1162	934.800	-2.027	934.631
1163	934.830	-2.947	934.660
1164	934.860	-3.670	934.693
1165	934.890	-4.002	934.718
1166	934.920	-4.211	934.750
1167	934.950	-4.564	934.782
1168	934.980	-4.945	934.811
1169	935.010	-5.501	934.840
1170	935.040	-6.533	934.873
1171	935.070	-7.382	934.903
1172	935.100	-8.059	934.932
1173	935.130	-8.298	934.961
1174	935.160	-8.148	934.990
1175	935.190	-8.215	935.021
1176	935.220	-8.396	935.052
1177	935.250	-8.770	935.079
1178	935.280	-9.061	935.109
1179	935.310	-9.334	935.141
1180	935.340	-9.325	935.173
1181	935.370	-9.109	935.201
1182	935.400	-8.740	935.232
1183	935.430	-8.407	935.263
1184	935.460	-8.165	935.290
1185	935.490	-8.053	935.322
1186	935.520	-8.016	935.349
1187	935.550	-7.886	935.378
1188	935.580	-7.670	935.406
1189	935.610	-7.190	935.439
1190	935.640	-6.556	935.471
1191	935.670	-6.001	935.499
1192	935.700	-5.504	935.530
1193	935.730	-5.117	935.563
1194	935.760	-4.765	935.587
1195	935.790	-4.255	935.620
1196	935.820	-3.701	935.651
1197	935.850	-3.118	935.682
1198	935.880	-2.397	935.712
1199	935.910	-1.889	935.745
1200	935.940	-1.352	935.774
1201	935.970	-0.757	935.796
1202	936.000	-0.160	935.831
1203	936.030	0.172	935.864
1204	936.060	0.498	935.895
1205	936.090	0.806	935.924
1206	936.120	1.328	935.950
1207	936.150	1.748	935.985
1208	936.180	2.106	936.010
1209	936.210	2.575	936.040
1210	936.240	3.058	936.071
1211	936.270	3.387	936.100
1212	936.300	3.681	936.133
1213	936.330	4.083	936.164
1214	936.360	4.716	936.194
1215	936.390	5.209	936.224
1216	936.420	5.637	936.249
1217	936.450	6.148	936.281
1218	936.480	6.556	936.312
1219	936.510	6.987	936.339
1220	936.540	7.246	936.370
1221	936.570	7.531	936.400
1222	936.600	7.827	936.427
1223	936.630	8.035	936.463
1224	936.660	8.092	936.490
1225	936.690	8.288	936.520
1226	936.720	8.296	936.551
1227	936.750	8.485	936.582
1228	936.780	8.592	936.611
1229	936.810	8.698	936.639
1230	936.840	8.637	936.672
1231	936.870	8.664	936.700
1232	936.900	8.524	936.732
1233	936.930	8.346	936.762
1234	936.960	8.099	936.790
1235	936.990	7.844	936.821
1236	937.020	7.562	936.848
1237	937.050	7.096	936.886
1238	937.080	6.659	936.910
1239	937.110	6.180	936.940
1240	937.140	5.574	936.973
1241	937.170	4.739	937.000
1242	937.200	3.926	937.027
1243	937.230	2.975	937.062
1244	937.260	2.148	937.093
1245	937.290	1.524	937.120
1246	937.320	0.860	937.152
1247	937.350	0.350	937.180
1248	937.380	-0.344	937.211
1249	937.410	-1.209	937.242
1250	937.440	-2.158	937.270
1251	937.470	-2.894	937.303
1252	937.500	-3.298	937.329
1253	937.530	-3.460	937.366
1254	937.560	-3.710	937.389
1255	937.590	-4.049	937.422
1256	937.620	-4.633	937.453
1257	937.650	-5.364	937.481
1258	937.680	-6.306	937.510
1259	937.710	-7.039	937.545
1260	937.740	-7.240	937.577
1261	937.770	-7.051	937.601
1262	937.800	-6.838	937.630
1263	937.830	-6.917	937.661
1264	937.860	-7.190	937.692
1265	937.890	-7.587	937.720
1266	937.920	-8.104	937.753
1267	937.950	-8.394	937.780
1268	937.980	-8.256	937.812
1269	938.010	-7.801	937.845
1270	938.040	-7.523	937.871
1271	938.070	-7.488	937.904
1272	938.100	-7.769	937.929
1273	938.130	-8.117	937.958
1274	938.160	-8.436	937.995
1275	938.190	-8.549	938.021
1276	938.220	-8.324	938.048
1277	938.250	-7.851	938.083
1278	938.280	-7.180	938.109
1279	938.310	-6.846	938.140
1280	938.340	-6.759	938.170
1281	938.370	-6.839	938.199
1282	938.400	-6.700	938.232
1283	938.430	-6.422	938.260
1284	938.460	-5.788	938.293
1285	938.490	-4.947	938.324
1286	938.520	-3.959	938.348
1287	938.550	-3.129	938.384
1288	938.580	-2.896	938.411
1289	938.610	-2.687	938.441
1290	938.640	-2.296	938.470
1291	938.670	-1.662	938.504
1292	938.700	-0.776	938.530
1293	938.730	0.343	938.558
1294	938.760	1.411	938.593
1295	938.790	2.260	938.621
1296	938.820	2.854	938.647
1297	938.850	3.190	938.682
1298	938.880	3.900	938.711
1299	938.910	4.761	938.741
1300	938.940	5.797	938.772
1301	938.970	6.587	938.798
1302	939.000	7.398	938.833
1303	939.030	8.238	938.858
1304	939.060	8.695	938.890
1305	939.090	8.641	938.920
1306	939.120	8.511	938.946
1307	939.150	8.678	938.979
1308	939.180	8.964	939.009
1309	939.210	9.179	939.040
1310	939.240	9.281	939.069
1311	939.270	9.315	939.104
1312	939.300	9.290	939.136
1313	939.330	8.844	939.161
1314	939.360	8.278	939.192
1315	939.390	7.992	939.218
1316	939.420	7.954	939.253
1317	939.450	8.016	939.280
1318	939.480	7.857	939.309
1319	939.510	7.773	939.343
1320	939.540	7.628	939.374
1321	939.570	7.138	939.399
1322	939.600	6.261	939.433
1323	939.630	5.601	939.460
1324	939.660	5.361	939.490
1325	939.690	5.333	939.519
1326	939.720	5.012	939.550
1327	939.750	4.435	939.581
1328	939.780	3.883	939.612
1329	939.810	3.069	939.638
1330	939.840	2.116	939.670
1331	939.870	1.236	939.700
1332	939.900	0.819	939.732
1333	939.930	0.542	939.760
1334	939.960	0.097	939.789
1335	939.990	-0.512	939.824
1336	940.020	-1.065	939.851
1337	940.050	-1.557	939.877
1338	940.080	-2.275	939.908
1339	940.110	-3.170	939.942
1340	940.140	-3.796	939.970
1341	940.170	-3.935	939.997
1342	940.200	-4.171	940.028
1343	940.230	-4.499	940.061
1344	940.260	-4.939	940.090
1345	940.290	-5.335	940.121
1346	940.320	-5.748	940.152
1347	940.350	-6.316	940.181
1348	940.380	-6.733	940.212
1349	940.410	-6.756	940.242
1350	940.440	-6.431	940.271
1351	940.470	-6.472	940.297
1352	940.500	-6.725	940.330
1353	940.530	-6.933	940.361
1354	940.560	-7.100	940.394
1355	940.590	-7.271	940.424
1356	940.620	-7.469	940.451
1357	940.650	-7.446	940.484
1358	940.680	-6.938	940.510
1359	940.710	-6.459	940.546
1360	940.740	-6.291	940.571
1361	940.770	-6.096	940.604
1362	940.800	-5.898	940.632
1363	940.830	-5.791	940.662
1364	940.860	-5.925	940.690
1365	940.890	-6.011	940.720
1366	940.920	-5.679	940.747
1367	940.950	-5.142	940.781
1368	940.980	-4.785	940.810
1369	941.010	-4.659	940.840
1370	941.040	-4.657	940.871
1371	941.070	-4.584	940.903
1372	941.100	-4.583	940.930
1373	941.130	-4.486	940.958
1374	941.160	-3.980	940.989
1375	941.190	-3.116	941.020
1376	941.220	-2.356	941.052
1377	941.250	-1.900	941.079
1378	941.280	-1.710	941.115
1379	941.310	-1.658	941.142
1380	941.340	-1.529	941.172
1381	941.370	-1.118	941.202
1382	941.400	-0.543	941.229
1383	941.430	0.303	941.259
1384	941.460	1.228	941.289
1385	941.490	1.817	941.321
1386	941.520	2.082	941.350
1387	941.550	2.297	941.380
1388	941.580	2.794	941.412
1389	941.610	3.430	941.442
1390	941.640	4.344	941.473
1391	941.670	5.153	941.502
1392	941.700	5.964	941.532
1393	941.730	6.591	941.562
1394	941.760	6.834	941.590
1395	941.790	6.860	941.620
1396	941.820	7.007	941.652
1397	941.850	7.345	941.682
1398	941.880	7.741	941.709
1399	941.910	8.137	941.740
1400	941.940	8.313	941.771
1401	941.970	8.401	941.801
1402	942.000	8.277	941.829
1403	942.030	7.956	941.861
1404	942.060	7.551	941.897
1405	942.090	7.368	941.919
1406	942.120	7.199	941.953
1407	942.150	7.112	941.986
1408	942.180	7.099	942.013
1409	942.210	7.085	942.040
1410	942.240	6.957	942.073
1411	942.270	6.780	942.096
1412	942.300	6.370	942.135
1413	942.330	6.070	942.160
1414	942.360	5.921	942.196
1415	942.390	5.827	942.224
1416	942.420	5.724	942.251
1417	942.450	5.556	942.281
1418	942.480	5.186	942.310
1419	942.510	4.591	942.344
1420	942.540	3.835	942.369
1421	942.570	3.100	942.403
1422	942.600	2.561	942.433
1423	942.630	2.045	942.463
1424	942.660	1.496	942.493
1425	942.690	1.024	942.521
1426	942.720	0.401	942.553
1427	942.750	-0.449	942.580
1428	942.780	-1.438	942.612
1429	942.810	-2.509	942.644
1430	942.840	-3.189	942.671
1431	942.870	-3.741	942.706
1432	942.900	-4.305	942.732
1433	942.930	-4.845	942.763
1434	942.960	-5.422	942.794
1435	942.990	-6.114	942.821
1436	943.020	-6.967	942.849
1437	943.050	-7.614	942.879
1438	943.080	-8.023	942.911
1439	943.110	-8.067	942.941
1440	943.140	-7.990	942.970
1441	943.170	-8.140	943.001
1442	943.200	-8.151	943.030
1443	943.230	-8.333	943.061
1444	943.260	-8.707	943.086
1445	943.290	-8.955	943.122
1446	943.320	-8.994	943.150
1447	943.350	-8.737	943.180
1448	943.380	-8.467	943.208
1449	943.410	-8.272	943.241
1450	943.440	-8.158	943.271
1451	943.470	-7.997	943.302
1452	943.500	-7.874	943.330
1453	943.530	-7.877	943.364
1454	943.560	-7.563	943.386
1455	943.590	-7.114	943.423
1456	943.620	-6.418	943.450
1457	943.650	-5.966	943.485
1458	943.680	-5.353	943.512
1459	943.710	-4.949	943.540
1460	943.740	-4.494	943.574
1461	943.770	-4.182	943.604
1462	943.800	-3.519	943.627
1463	943.830	-2.788	943.660
1464	943.860	-2.095	943.692
1465	943.890	-1.453	943.719
1466	943.920	-0.921	943.751
1467	943.950	-0.441	943.780
1468	943.980	0.082	943.810
1469	944.010	0.598	943.842
1470	944.040	1.242	943.872
1471	944.070	1.868	943.902
1472	944.100	2.434	943.928
1473	944.130	3.016	943.963
1474	944.160	3.465	943.989
1475	944.190	4.063	944.021
1476	944.220	4.695	944.050
1477	944.250	5.294	944.080
1478	944.280	5.719	944.112
1479	944.310	6.083	944.139
1480	944.340	6.485	944.169
1481	944.370	6.793	944.200
1482	944.400	7.047	944.231
1483	944.430	7.365	944.261
1484	944.460	7.557	944.291
1485	944.490	7.716	944.324
1486	944.520	7.668	944.354
1487	944.550	7.598	944.385
1488	944.580	7.617	944.410
1489	944.610	7.709	944.438
1490	944.640	7.637	944.475
1491	944.670	7.471	944.502
1492	944.700	7.369	944.531
1493	944.730	7.245	944.559
1494	944.760	6.895	944.590
1495	944.790	6.609	944.623
1496	944.820	6.404	944.648
1497	944.850	6.326	944.682
1498	944.880	6.078	944.706
1499	944.910	5.676	944.743
1500	944.940	5.361	944.770
1501	944.970	5.174	944.800
1502	945.000	4.877	944.835
1503	945.030	4.506	944.864
1504	945.060	4.236	944.892
1505	945.090	4.033	944.922
1506	945.120	3.659	944.956
1507	945.150	3.200	944.979
1508	945.180	2.600	945.011
1509	945.210	2.137	945.043
1510	945.240	1.702	945.072
1511	945.270	1.238	945.103
1512	945.300	0.671	945.129
1513	945.330	0.150	945.160
1514	945.360	-0.351	945.191
1515	945.390	-1.093	945.221
1516	945.420	-1.794	945.246
1517	945.450	-2.441	945.282
1518	945.480	-2.914	945.313
1519	945.510	-3.252	945.343
1520	945.540	-3.665	945.370
1521	945.570	-4.227	945.400
1522	945.600	-4.741	945.429
1523	945.630	-5.475	945.460
1524	945.660	-6.204	945.488
1525	945.690	-6.758	945.518
1526	945.720	-6.955	945.553
1527	945.750	-6.933	945.580
1528	945.780	-6.967	945.613
1529	945.810	-7.108	945.639
1530	945.840	-7.321	945.672
1531	945.870	-7.584	945.701
1532	945.900	-7.943	945.728
1533	945.930	-8.081	945.760
1534	945.960	-7.772	945.788
1535	945.990	-7.253	945.821
1536	946.020	-6.711	945.850
1537	946.050	-6.278	945.876
1538	946.080	-6.101	945.912
1539	946.110	-6.145	945.940
1540	946.140	-6.279	945.972
1541	946.170	-6.214	946.000
1542	946.200	-5.850	946.030
1543	946.230	-5.205	946.059
1544	946.260	-4.494	946.090
1545	946.290	-4.062	946.119
1546	946.320	-3.980	946.152
