#Point No.	Frequency Set (GHz)	THz Photocurrent (nA)	Frequency Act (GHz)
12130	706.400	5.048	706.116
12131	706.450	5.904	706.167
12132	706.500	7.312	706.219
12133	706.550	11.352	706.267
12134	706.600	16.780	706.316
12135	706.650	20.485	706.370
12136	706.700	21.539	706.417
12137	706.750	23.300	706.468
12138	706.800	26.907	706.518
12139	706.850	29.988	706.569
12140	706.900	31.503	706.618
12141	706.950	30.384	706.669
12142	707.000	29.809	706.719
12143	707.050	30.420	706.769
12144	707.100	30.350	706.817
12145	707.150	28.446	706.874
12146	707.200	24.669	706.924
12147	707.250	22.272	706.967
12148	707.300	21.149	707.020
12149	707.350	19.151	707.069
12150	707.400	15.894	707.116
12151	707.450	10.795	707.169
12152	707.500	7.001	707.220
12153	707.550	4.441	707.269
12154	707.600	1.142	707.323
12155	707.650	-2.471	707.368
12156	707.700	-7.367	707.420
12157	707.750	-9.743	707.468
12158	707.800	-10.211	707.518
12159	707.850	-10.786	707.571
12160	707.900	-11.800	707.619
12161	707.950	-14.150	707.665
12162	708.000	-15.650	707.717
12163	708.050	-15.836	707.769
12164	708.100	-16.224	707.818
12165	708.150	-17.256	707.869
12166	708.200	-20.153	707.918
12167	708.250	-22.388	707.970
12168	708.300	-21.765	708.018
12169	708.350	-21.190	708.069
12170	708.400	-22.544	708.119
12171	708.450	-25.939	708.170
12172	708.500	-27.077	708.220
12173	708.550	-24.990	708.271
12174	708.600	-23.824	708.316
12175	708.650	-24.559	708.368
12176	708.700	-24.326	708.419
12177	708.750	-21.179	708.470
12178	708.800	-16.986	708.524
12179	708.850	-14.314	708.568
12180	708.900	-11.798	708.621
12181	708.950	-8.216	708.672
12182	709.000	-3.919	708.717
12183	709.050	0.569	708.771
12184	709.100	3.728	708.820
12185	709.150	7.428	708.870
12186	709.200	11.478	708.922
12187	709.250	14.881	708.969
12188	709.300	18.251	709.017
12189	709.350	21.443	709.070
12190	709.400	24.294	709.118
12191	709.450	26.528	709.170
12192	709.500	27.690	709.220
12193	709.550	28.714	709.268
12194	709.600	28.850	709.318
12195	709.650	28.658	709.369
12196	709.700	28.882	709.420
12197	709.750	28.180	709.469
12198	709.800	26.997	709.517
12199	709.850	24.965	709.566
12200	709.900	22.826	709.622
12201	709.950	21.982	709.667
12202	710.000	19.898	709.719
12203	710.050	16.640	709.767
12204	710.100	13.072	709.819
12205	710.150	10.560	709.871
12206	710.200	9.760	709.919
12207	710.250	6.259	709.969
12208	710.300	1.959	710.019
12209	710.350	-1.766	710.065
12210	710.400	-4.508	710.117
12211	710.450	-7.286	710.170
12212	710.500	-12.432	710.219
12213	710.550	-17.139	710.271
12214	710.600	-20.175	710.319
12215	710.650	-21.500	710.366
12216	710.700	-22.544	710.420
12217	710.750	-24.954	710.471
12218	710.800	-26.793	710.518
12219	710.850	-27.001	710.569
12220	710.900	-25.951	710.619
12221	710.950	-24.979	710.668
12222	711.000	-25.557	710.722
12223	711.050	-25.387	710.771
12224	711.100	-24.268	710.819
12225	711.150	-22.206	710.869
12226	711.200	-20.164	710.915
12227	711.250	-18.785	710.969
12228	711.300	-17.121	711.018
12229	711.350	-14.801	711.069
12230	711.400	-11.318	711.120
12231	711.450	-7.814	711.172
12232	711.500	-5.595	711.219
12233	711.550	-4.132	711.270
12234	711.600	-2.097	711.320
12235	711.650	1.077	711.369
12236	711.700	4.077	711.419
12237	711.750	6.245	711.466
12238	711.800	7.923	711.521
12239	711.850	10.402	711.567
12240	711.900	13.661	711.615
12241	711.950	16.027	711.667
12242	712.000	16.891	711.718
12243	712.050	16.922	711.769
12244	712.100	17.708	711.814
12245	712.150	19.196	711.868
12246	712.200	20.211	711.919
12247	712.250	20.435	711.971
12248	712.300	19.953	712.016
12249	712.350	20.307	712.065
12250	712.400	21.478	712.119
12251	712.450	23.120	712.168
12252	712.500	23.336	712.220
12253	712.550	22.195	712.272
12254	712.600	21.072	712.319
12255	712.650	20.796	712.369
12256	712.700	20.253	712.416
12257	712.750	17.236	712.467
12258	712.800	13.653	712.521
12259	712.850	11.668	712.566
12260	712.900	10.420	712.620
12261	712.950	7.952	712.668
12262	713.000	3.453	712.719
12263	713.050	-0.588	712.766
12264	713.100	-3.637	712.820
12265	713.150	-6.266	712.872
12266	713.200	-9.467	712.921
12267	713.250	-13.678	712.968
12268	713.300	-17.369	713.021
12269	713.350	-19.665	713.070
12270	713.400	-20.107	713.122
12271	713.450	-22.182	713.167
12272	713.500	-26.258	713.222
12273	713.550	-28.704	713.270
12274	713.600	-28.461	713.319
12275	713.650	-27.427	713.367
12276	713.700	-29.429	713.418
12277	713.750	-31.659	713.468
12278	713.800	-30.271	713.513
12279	713.850	-26.408	713.567
12280	713.900	-23.353	713.618
12281	713.950	-22.917	713.669
12282	714.000	-21.497	713.719
12283	714.050	-17.135	713.772
12284	714.100	-11.571	713.819
12285	714.150	-7.959	713.868
12286	714.200	-6.143	713.918
12287	714.250	-4.122	713.972
12288	714.300	0.395	714.016
12289	714.350	6.648	714.067
12290	714.400	9.970	714.123
12291	714.450	10.468	714.172
12292	714.500	12.432	714.214
12293	714.550	16.322	714.267
12294	714.600	20.425	714.319
12295	714.650	20.942	714.373
12296	714.700	20.435	714.417
12297	714.750	22.054	714.468
12298	714.800	24.752	714.521
12299	714.850	26.876	714.567
12300	714.900	26.723	714.616
12301	714.950	26.294	714.670
12302	715.000	26.697	714.719
12303	715.050	26.774	714.773
12304	715.100	25.885	714.820
12305	715.150	22.545	714.869
12306	715.200	19.498	714.916
12307	715.250	17.570	714.969
12308	715.300	15.341	715.015
12309	715.350	12.590	715.071
12310	715.400	8.953	715.121
12311	715.450	5.635	715.168
12312	715.500	3.232	715.219
12313	715.550	0.814	715.268
12314	715.600	-1.475	715.321
12315	715.650	-4.234	715.370
12316	715.700	-7.211	715.416
12317	715.750	-9.185	715.469
12318	715.800	-10.645	715.517
12319	715.850	-11.583	715.568
12320	715.900	-12.944	715.620
12321	715.950	-14.893	715.669
12322	716.000	-15.469	715.721
12323	716.050	-15.885	715.770
12324	716.100	-15.902	715.816
12325	716.150	-17.232	715.871
12326	716.200	-19.177	715.920
12327	716.250	-19.628	715.968
12328	716.300	-19.453	716.018
12329	716.350	-19.404	716.072
12330	716.400	-20.426	716.121
12331	716.450	-20.999	716.168
12332	716.500	-20.137	716.219
12333	716.550	-18.967	716.270
12334	716.600	-18.047	716.317
12335	716.650	-17.945	716.367
12336	716.700	-17.382	716.418
12337	716.750	-15.588	716.466
12338	716.800	-13.394	716.518
12339	716.850	-12.054	716.567
12340	716.900	-10.603	716.621
12341	716.950	-7.899	716.667
12342	717.000	-3.458	716.720
12343	717.050	0.781	716.771
12344	717.100	2.946	716.818
12345	717.150	6.018	716.865
12346	717.200	10.493	716.917
12347	717.250	14.669	716.970
12348	717.300	16.617	717.018
12349	717.350	17.027	717.066
12350	717.400	20.309	717.119
12351	717.450	25.018	717.168
12352	717.500	27.902	717.220
12353	717.550	28.710	717.269
12354	717.600	28.388	717.323
12355	717.650	30.913	717.369
12356	717.700	32.073	717.419
12357	717.750	30.464	717.466
12358	717.800	26.508	717.518
12359	717.850	23.177	717.568
12360	717.900	22.685	717.618
12361	717.950	20.640	717.671
12362	718.000	16.423	717.720
12363	718.050	11.939	717.769
12364	718.100	8.851	717.819
12365	718.150	7.550	717.866
12366	718.200	4.470	717.919
12367	718.250	-0.312	717.968
12368	718.300	-4.781	718.018
12369	718.350	-7.578	718.070
12370	718.400	-8.912	718.119
12371	718.450	-11.307	718.169
12372	718.500	-14.635	718.218
12373	718.550	-17.340	718.269
12374	718.600	-18.542	718.323
12375	718.650	-18.420	718.369
12376	718.700	-19.644	718.417
12377	718.750	-22.138	718.468
12378	718.800	-23.641	718.519
12379	718.850	-23.757	718.569
12380	718.900	-23.108	718.618
12381	718.950	-24.328	718.668
12382	719.000	-25.792	718.718
12383	719.050	-25.895	718.769
12384	719.100	-23.975	718.817
12385	719.150	-21.188	718.870
12386	719.200	-19.574	718.921
12387	719.250	-18.202	718.970
12388	719.300	-15.555	719.017
12389	719.350	-11.668	719.074
12390	719.400	-7.555	719.116
12391	719.450	-5.280	719.172
12392	719.500	-3.911	719.218
12393	719.550	-1.913	719.269
12394	719.600	1.378	719.318
12395	719.650	5.514	719.369
12396	719.700	7.983	719.421
12397	719.750	8.525	719.469
12398	719.800	9.972	719.516
12399	719.850	13.343	719.570
12400	719.900	16.863	719.619
12401	719.950	17.900	719.670
12402	720.000	17.325	719.721
12403	720.050	18.285	719.766
12404	720.100	20.923	719.816
12405	720.150	22.554	719.869
12406	720.200	21.772	719.919
12407	720.250	20.006	719.967
12408	720.300	19.615	720.018
12409	720.350	19.968	720.065
12410	720.400	19.253	720.121
12411	720.450	16.973	720.166
12412	720.500	14.414	720.219
12413	720.550	13.700	720.270
12414	720.600	13.599	720.318
12415	720.650	13.225	720.368
12416	720.700	11.910	720.419
12417	720.750	10.775	720.468
12418	720.800	10.398	720.519
12419	720.850	9.785	720.564
12420	720.900	8.695	720.616
12421	720.950	6.189	720.667
12422	721.000	3.012	720.719
12423	721.050	0.342	720.770
12424	721.100	-1.698	720.818
12425	721.150	-4.612	720.871
12426	721.200	-9.355	720.922
12427	721.250	-13.601	720.968
12428	721.300	-15.763	721.018
12429	721.350	-17.795	721.066
12430	721.400	-21.707	721.119
12431	721.450	-26.219	721.172
12432	721.500	-27.594	721.220
12433	721.550	-26.816	721.271
12434	721.600	-26.301	721.318
12435	721.650	-27.493	721.369
12436	721.700	-28.405	721.420
12437	721.750	-26.967	721.467
12438	721.800	-24.259	721.523
12439	721.850	-22.672	721.571
12440	721.900	-22.736	721.616
12441	721.950	-21.945	721.669
12442	722.000	-18.444	721.718
12443	722.050	-13.221	721.769
12444	722.100	-9.900	721.819
12445	722.150	-8.191	721.871
12446	722.200	-5.365	721.919
12447	722.250	-0.289	721.969
12448	722.300	4.921	722.022
12449	722.350	7.367	722.069
12450	722.400	8.079	722.121
12451	722.450	10.520	722.167
12452	722.500	15.211	722.220
12453	722.550	18.753	722.269
12454	722.600	19.936	722.320
12455	722.650	20.654	722.369
12456	722.700	23.147	722.418
12457	722.750	26.159	722.468
12458	722.800	27.690	722.521
12459	722.850	27.299	722.568
12460	722.900	27.002	722.618
12461	722.950	27.795	722.666
12462	723.000	28.722	722.721
12463	723.050	28.128	722.768
12464	723.100	25.221	722.819
12465	723.150	22.419	722.869
12466	723.200	21.083	722.924
12467	723.250	19.004	722.968
12468	723.300	14.925	723.019
12469	723.350	9.170	723.069
12470	723.400	4.971	723.121
12471	723.450	2.216	723.170
12472	723.500	-1.053	723.220
12473	723.550	-4.876	723.273
12474	723.600	-9.093	723.319
12475	723.650	-11.347	723.371
12476	723.700	-12.741	723.422
12477	723.750	-15.025	723.471
12478	723.800	-17.277	723.517
12479	723.850	-19.162	723.570
12480	723.900	-19.619	723.622
12481	723.950	-19.405	723.670
12482	724.000	-19.676	723.719
12483	724.050	-19.817	723.767
12484	724.100	-19.744	723.816
12485	724.150	-19.271	723.868
12486	724.200	-18.071	723.917
12487	724.250	-17.728	723.970
12488	724.300	-17.511	724.021
12489	724.350	-17.129	724.068
12490	724.400	-16.643	724.121
12491	724.450	-15.629	724.169
12492	724.500	-15.471	724.218
12493	724.550	-15.331	724.268
12494	724.600	-14.286	724.319
12495	724.650	-12.996	724.371
12496	724.700	-11.281	724.420
12497	724.750	-9.918	724.469
12498	724.800	-8.562	724.518
12499	724.850	-5.927	724.569
12500	724.900	-2.840	724.617
12501	724.950	-0.261	724.671
12502	725.000	1.688	724.720
12503	725.050	3.831	724.769
12504	725.100	7.346	724.816
12505	725.150	11.244	724.872
12506	725.200	14.082	724.922
12507	725.250	16.200	724.966
12508	725.300	18.018	725.019
12509	725.350	20.825	725.069
12510	725.400	23.537	725.118
12511	725.450	25.117	725.171
12512	725.500	25.161	725.222
12513	725.550	24.549	725.270
12514	725.600	25.426	725.321
12515	725.650	26.608	725.368
12516	725.700	26.596	725.417
12517	725.750	24.072	725.471
12518	725.800	21.547	725.519
12519	725.850	21.472	725.572
12520	725.900	21.211	725.617
12521	725.950	18.980	725.670
12522	726.000	13.892	725.721
12523	726.050	9.050	725.766
12524	726.100	6.832	725.818
12525	726.150	4.358	725.869
12526	726.200	-0.373	725.918
12527	726.250	-6.016	725.971
12528	726.300	-10.608	726.021
12529	726.350	-12.072	726.070
12530	726.400	-13.756	726.120
12531	726.450	-17.375	726.169
12532	726.500	-21.671	726.220
12533	726.550	-23.087	726.269
12534	726.600	-21.298	726.319
12535	726.650	-20.799	726.370
12536	726.700	-22.312	726.417
12537	726.750	-23.417	726.469
12538	726.800	-22.475	726.521
12539	726.850	-20.699	726.571
12540	726.900	-20.567	726.618
12541	726.950	-21.475	726.671
12542	727.000	-21.250	726.717
12543	727.050	-19.759	726.767
12544	727.100	-17.514	726.819
12545	727.150	-16.636	726.867
12546	727.200	-16.071	726.920
12547	727.250	-14.415	726.969
12548	727.300	-11.656	727.023
12549	727.350	-7.612	727.067
12550	727.400	-4.692	727.119
12551	727.450	-2.302	727.170
12552	727.500	-0.032	727.223
12553	727.550	2.772	727.270
12554	727.600	6.432	727.316
12555	727.650	8.051	727.366
12556	727.700	8.823	727.418
12557	727.750	10.323	727.467
12558	727.800	12.860	727.518
12559	727.850	15.629	727.565
12560	727.900	16.531	727.624
12561	727.950	16.218	727.671
12562	728.000	16.898	727.716
12563	728.050	18.837	727.768
12564	728.100	20.895	727.817
12565	728.150	21.202	727.870
12566	728.200	20.591	727.919
12567	728.250	21.604	727.968
12568	728.300	23.223	728.019
12569	728.350	23.691	728.066
12570	728.400	21.636	728.119
12571	728.450	19.383	728.172
12572	728.500	18.316	728.218
12573	728.550	17.027	728.268
12574	728.600	14.078	728.320
12575	728.650	10.148	728.370
12576	728.700	7.074	728.418
12577	728.750	4.906	728.469
12578	728.800	2.417	728.519
12579	728.850	-0.500	728.569
12580	728.900	-3.882	728.618
12581	728.950	-6.700	728.670
12582	729.000	-7.911	728.717
12583	729.050	-8.844	728.769
12584	729.100	-10.576	728.822
12585	729.150	-13.129	728.870
12586	729.200	-14.394	728.918
12587	729.250	-14.065	728.969
12588	729.300	-14.710	729.018
12589	729.350	-17.094	729.070
12590	729.400	-19.925	729.120
12591	729.450	-21.055	729.168
12592	729.500	-20.864	729.217
12593	729.550	-21.682	729.268
12594	729.600	-23.533	729.318
12595	729.650	-25.240	729.368
12596	729.700	-24.239	729.419
12597	729.750	-21.455	729.468
12598	729.800	-19.356	729.517
12599	729.850	-18.470	729.570
12600	729.900	-17.800	729.616
12601	729.950	-15.033	729.672
12602	730.000	-11.555	729.716
12603	730.050	-9.344	729.770
12604	730.100	-8.763	729.823
12605	730.150	-7.263	729.869
12606	730.200	-2.778	729.918
12607	730.250	2.118	729.968
12608	730.300	5.283	730.021
12609	730.350	7.094	730.072
12610	730.400	9.977	730.117
12611	730.450	14.697	730.172
12612	730.500	19.041	730.220
12613	730.550	21.024	730.267
12614	730.600	21.871	730.318
12615	730.650	23.922	730.366
12616	730.700	26.851	730.417
12617	730.750	28.132	730.464
12618	730.800	26.284	730.519
12619	730.850	24.719	730.568
12620	730.900	25.255	730.621
12621	730.950	26.299	730.668
12622	731.000	24.893	730.719
12623	731.050	21.844	730.774
12624	731.100	19.841	730.819
12625	731.150	19.616	730.867
12626	731.200	18.220	730.919
12627	731.250	14.973	730.969
12628	731.300	10.771	731.017
12629	731.350	7.357	731.068
12630	731.400	5.401	731.122
12631	731.450	2.388	731.166
12632	731.500	-2.271	731.219
12633	731.550	-7.047	731.270
12634	731.600	-10.236	731.315
12635	731.650	-12.149	731.369
12636	731.700	-15.142	731.421
12637	731.750	-19.254	731.469
12638	731.800	-22.274	731.518
12639	731.850	-23.591	731.568
12640	731.900	-23.226	731.616
12641	731.950	-23.759	731.670
12642	732.000	-24.664	731.719
12643	732.050	-24.515	731.765
12644	732.100	-22.740	731.819
12645	732.150	-20.528	731.870
12646	732.200	-19.495	731.918
12647	732.250	-19.135	731.967
12648	732.300	-18.295	732.020
12649	732.350	-17.251	732.068
12650	732.400	-15.526	732.118
12651	732.450	-13.934	732.166
12652	732.500	-12.623	732.221
12653	732.550	-11.331	732.268
12654	732.600	-9.098	732.319
12655	732.650	-5.427	732.368
12656	732.700	-2.357	732.419
12657	732.750	-0.547	732.467
12658	732.800	1.072	732.516
12659	732.850	4.098	732.568
12660	732.900	7.429	732.621
12661	732.950	8.986	732.667
12662	733.000	9.421	732.717
12663	733.050	10.780	732.772
12664	733.100	14.033	732.821
12665	733.150	16.716	732.871
12666	733.200	16.763	732.919
12667	733.250	16.199	732.965
12668	733.300	17.239	733.020
12669	733.350	19.782	733.071
12670	733.400	20.632	733.117
12671	733.450	19.284	733.170
12672	733.500	18.246	733.217
12673	733.550	18.908	733.268
12674	733.600	20.066	733.318
12675	733.650	19.720	733.368
12676	733.700	17.943	733.420
12677	733.750	15.713	733.463
12678	733.800	15.262	733.519
12679	733.850	14.813	733.568
12680	733.900	12.950	733.617
12681	733.950	9.331	733.668
12682	734.000	6.023	733.722
12683	734.050	5.231	733.773
12684	734.100	4.388	733.816
12685	734.150	2.078	733.868
12686	734.200	-1.927	733.921
12687	734.250	-5.730	733.968
12688	734.300	-6.922	734.020
12689	734.350	-8.803	734.071
12690	734.400	-12.256	734.122
12691	734.450	-16.617	734.169
12692	734.500	-19.409	734.218
12693	734.550	-19.468	734.268
12694	734.600	-19.883	734.320
12695	734.650	-21.589	734.367
12696	734.700	-23.466	734.419
12697	734.750	-23.743	734.466
12698	734.800	-21.764	734.520
12699	734.850	-20.814	734.572
12700	734.900	-21.027	734.614
12701	734.950	-20.753	734.672
12702	735.000	-18.727	734.724
12703	735.050	-15.640	734.769
12704	735.100	-14.432	734.818
12705	735.150	-14.484	734.867
12706	735.200	-14.052	734.920
12707	735.250	-11.835	734.968
12708	735.300	-8.431	735.018
12709	735.350	-6.439	735.071
12710	735.400	-4.583	735.120
12711	735.450	-1.964	735.165
12712	735.500	2.471	735.220
12713	735.550	6.798	735.271
12714	735.600	8.598	735.318
12715	735.650	10.626	735.367
12716	735.700	13.349	735.417
