Point No.	Frequency Set (GHz)	THz Photocurrent (nA)	Frequency Act (GHz)
955	247.700	-1.965	247.573
956	247.750	-18.048	247.622
957	247.800	-50.728	247.675
958	247.850	-97.891	247.720
959	247.900	-168.269	247.772
960	247.950	-233.968	247.826
961	248.000	-238.229	247.870
962	248.050	-211.711	247.921
963	248.100	-189.622	247.972
964	248.150	-185.648	248.020
965	248.200	-199.833	248.075
966	248.250	-220.273	248.122
967	248.300	-226.089	248.173
968	248.350	-240.687	248.223
969	248.400	-301.855	248.275
970	248.450	-291.254	248.326
971	248.500	-169.215	248.375
972	248.550	-78.235	248.423
973	248.600	-61.874	248.472
974	248.650	-73.198	248.520
975	248.700	-91.503	248.575
976	248.750	-114.285	248.622
977	248.800	-137.867	248.676
978	248.850	-123.859	248.721
979	248.900	-72.829	248.773
980	248.950	47.301	248.823
981	249.000	213.970	248.876
982	249.050	226.979	248.921
983	249.100	162.305	248.972
984	249.150	126.897	249.021
985	249.200	119.163	249.070
986	249.250	145.659	249.125
987	249.300	205.598	249.169
988	249.350	253.723	249.224
989	249.400	289.425	249.273
990	249.450	320.852	249.323
991	249.500	295.798	249.373
992	249.550	197.574	249.422
993	249.600	122.916	249.472
994	249.650	96.581	249.522
995	249.700	98.253	249.574
996	249.750	112.183	249.620
997	249.800	115.505	249.672
998	249.850	94.623	249.721
999	249.900	57.921	249.772
1000	249.950	22.832	249.821
1001	250.000	-11.356	249.868
1002	250.050	-41.109	249.924
1003	250.100	-59.700	249.974
1004	250.150	-66.052	250.025
1005	250.200	-58.578	250.071
1006	250.250	-48.021	250.122
1007	250.300	-54.477	250.171
1008	250.350	-68.823	250.222
1009	250.400	-71.622	250.277
1010	250.450	-73.317	250.323
1011	250.500	-75.440	250.374
1012	250.550	-80.162	250.420
1013	250.600	-87.845	250.474
1014	250.650	-87.214	250.520
1015	250.700	-68.547	250.573
1016	250.750	-49.018	250.627
1017	250.800	-40.790	250.678
1018	250.850	-48.779	250.718
1019	250.900	-73.777	250.770
1020	250.950	-96.101	250.822
1021	251.000	-125.003	250.871
1022	251.050	-153.980	250.927
1023	251.100	-165.147	250.971
1024	251.150	-144.764	251.022
1025	251.200	-106.517	251.071
1026	251.250	-90.968	251.122
1027	251.300	-88.697	251.175
1028	251.350	-96.982	251.220
1029	251.400	-110.491	251.273
1030	251.450	-116.386	251.325
1031	251.500	-113.583	251.375
1032	251.550	-107.563	251.424
1033	251.600	-102.171	251.474
1034	251.650	-72.149	251.519
1035	251.700	12.402	251.574
1036	251.750	82.728	251.625
1037	251.800	109.168	251.668
1038	251.850	90.975	251.724
1039	251.900	66.338	251.775
1040	251.950	67.717	251.823
1041	252.000	125.275	251.868
1042	252.050	191.986	251.922
1043	252.100	234.938	251.972
1044	252.150	248.321	252.027
1045	252.200	231.094	252.074
1046	252.250	200.045	252.119
1047	252.300	163.938	252.173
1048	252.350	135.927	252.222
1049	252.400	124.187	252.273
1050	252.450	140.588	252.326
1051	252.500	173.624	252.372
1052	252.550	181.056	252.421
1053	252.600	148.407	252.472
1054	252.650	90.321	252.525
1055	252.700	37.502	252.572
1056	252.750	14.958	252.622
1057	252.800	-1.261	252.673
1058	252.850	7.672	252.723
1059	252.900	33.282	252.772
1060	252.950	40.664	252.825
1061	253.000	25.658	252.873
1062	253.050	-2.233	252.924
1063	253.100	-70.181	252.972
1064	253.150	-139.966	253.020
1065	253.200	-144.692	253.076
1066	253.250	-128.040	253.125
1067	253.300	-126.012	253.173
1068	253.350	-135.022	253.220
1069	253.400	-149.241	253.273
1070	253.450	-161.454	253.320
1071	253.500	-169.927	253.375
1072	253.550	-194.127	253.426
1073	253.600	-235.469	253.468
1074	253.650	-217.933	253.522
1075	253.700	-162.367	253.573
1076	253.750	-129.824	253.620
1077	253.800	-113.564	253.674
1078	253.850	-110.946	253.724
1079	253.900	-108.365	253.773
1080	253.950	-105.296	253.822
1081	254.000	-129.680	253.875
1082	254.050	-137.069	253.921
1083	254.100	-100.545	253.969
1084	254.150	-15.724	254.022
1085	254.200	65.300	254.075
1086	254.250	82.721	254.119
1087	254.300	77.621	254.175
1088	254.350	78.291	254.223
1089	254.400	89.826	254.273
1090	254.450	106.314	254.323
1091	254.500	110.909	254.375
1092	254.550	109.369	254.425
1093	254.600	123.078	254.475
1094	254.650	142.518	254.524
1095	254.700	149.312	254.577
1096	254.750	135.697	254.624
1097	254.800	123.149	254.676
1098	254.850	102.081	254.721
1099	254.900	83.797	254.770
1100	254.950	84.659	254.822
1101	255.000	95.247	254.875
1102	255.050	110.844	254.922
1103	255.100	127.525	254.972
1104	255.150	149.231	255.024
1105	255.200	165.935	255.076
1106	255.250	153.079	255.123
1107	255.300	114.871	255.171
1108	255.350	78.833	255.222
1109	255.400	62.739	255.277
1110	255.450	60.118	255.321
1111	255.500	72.400	255.374
1112	255.550	95.804	255.419
1113	255.600	105.662	255.477
1114	255.650	104.832	255.524
1115	255.700	79.398	255.570
1116	255.750	-26.195	255.620
1117	255.800	-110.654	255.673
1118	255.850	-112.296	255.722
1119	255.900	-120.183	255.777
1120	255.950	-134.101	255.824
1121	256.000	-137.969	255.875
1122	256.050	-154.953	255.923
1123	256.100	-206.352	255.972
1124	256.150	-266.105	256.021
1125	256.200	-313.223	256.072
1126	256.250	-358.456	256.123
1127	256.300	-310.501	256.172
1128	256.350	-243.696	256.226
1129	256.400	-204.706	256.273
1130	256.450	-184.753	256.325
1131	256.500	-179.426	256.373
1132	256.550	-159.258	256.422
1133	256.600	-99.289	256.475
1134	256.650	-58.045	256.524
1135	256.700	-53.686	256.569
1136	256.750	-31.713	256.622
1137	256.800	36.087	256.680
1138	256.850	61.521	256.725
1139	256.900	51.467	256.770
1140	256.950	52.537	256.824
1141	257.000	76.976	256.871
1142	257.050	108.663	256.920
1143	257.100	146.074	256.975
1144	257.150	167.914	257.023
1145	257.200	158.198	257.071
1146	257.250	176.695	257.125
1147	257.300	222.745	257.173
1148	257.350	223.076	257.223
1149	257.400	182.877	257.273
1150	257.450	160.763	257.324
1151	257.500	178.433	257.376
1152	257.550	208.942	257.422
1153	257.600	229.920	257.471
1154	257.650	229.979	257.526
1155	257.700	201.184	257.572
1156	257.750	164.830	257.623
1157	257.800	132.345	257.675
1158	257.850	68.935	257.724
1159	257.900	31.131	257.771
1160	257.950	29.296	257.825
1161	258.000	30.160	257.873
1162	258.050	3.507	257.922
1163	258.100	-46.078	257.976
1164	258.150	-92.836	258.023
1165	258.200	-127.197	258.075
1166	258.250	-115.188	258.124
1167	258.300	-110.683	258.173
1168	258.350	-127.628	258.221
1169	258.400	-131.885	258.273
1170	258.450	-128.880	258.318
1171	258.500	-136.359	258.373
1172	258.550	-141.571	258.425
1173	258.600	-139.557	258.472
1174	258.650	-137.606	258.522
1175	258.700	-135.344	258.577
1176	258.750	-122.083	258.621
1177	258.800	-109.588	258.674
1178	258.850	-106.393	258.724
1179	258.900	-93.988	258.771
1180	258.950	-74.749	258.822
1181	259.000	-54.347	258.872
1182	259.050	-46.438	258.922
1183	259.100	-49.026	258.968
1184	259.150	-50.395	259.024
1185	259.200	-43.509	259.067
1186	259.250	-40.306	259.121
1187	259.300	-36.881	259.169
1188	259.350	-19.922	259.220
1189	259.400	-16.129	259.266
1190	259.450	-20.832	259.326
1191	259.500	-25.781	259.374
1192	259.550	-34.891	259.424
1193	259.600	-37.357	259.477
1194	259.650	-35.378	259.528
1195	259.700	-37.318	259.570
1196	259.750	-28.433	259.621
1197	259.800	-1.399	259.671
1198	259.850	47.754	259.723
1199	259.900	101.480	259.775
1200	259.950	127.332	259.826
1201	260.000	120.728	259.875
1202	260.050	117.842	259.925
1203	260.100	124.454	259.970
1204	260.150	131.163	260.026
1205	260.200	156.979	260.070
1206	260.250	213.270	260.124
1207	260.300	268.651	260.177
1208	260.350	295.591	260.224
1209	260.400	250.249	260.275
1210	260.450	157.033	260.324
1211	260.500	104.023	260.371
1212	260.550	87.450	260.423
1213	260.600	76.296	260.473
1214	260.650	55.494	260.522
1215	260.700	43.185	260.573
1216	260.750	58.534	260.622
1217	260.800	55.932	260.675
1218	260.850	-15.061	260.724
1219	260.900	-83.079	260.774
1220	260.950	-101.231	260.822
1221	261.000	-96.411	260.874
1222	261.050	-84.738	260.925
1223	261.100	-77.740	260.970
1224	261.150	-76.218	261.022
1225	261.200	-77.574	261.076
1226	261.250	-72.077	261.124
1227	261.300	-89.710	261.173
1228	261.350	-153.962	261.218
1229	261.400	-193.865	261.270
1230	261.450	-174.486	261.323
1231	261.500	-144.182	261.372
1232	261.550	-135.491	261.418
1233	261.600	-150.821	261.474
1234	261.650	-169.533	261.523
1235	261.700	-178.391	261.576
1236	261.750	-194.899	261.623
1237	261.800	-223.356	261.672
1238	261.850	-262.668	261.724
1239	261.900	-207.693	261.773
1240	261.950	-75.483	261.819
1241	262.000	-11.405	261.872
1242	262.050	-9.893	261.925
1243	262.100	-18.754	261.975
1244	262.150	-8.775	262.023
1245	262.200	11.520	262.074
1246	262.250	42.757	262.122
1247	262.300	75.963	262.173
1248	262.350	117.751	262.224
1249	262.400	215.606	262.269
1250	262.450	263.794	262.323
1251	262.500	233.455	262.376
1252	262.550	189.110	262.423
1253	262.600	149.990	262.472
1254	262.650	124.890	262.522
1255	262.700	124.527	262.573
1256	262.750	133.020	262.617
1257	262.800	135.825	262.670
1258	262.850	132.093	262.724
1259	262.900	129.311	262.774
1260	262.950	128.022	262.827
1261	263.000	103.044	262.876
1262	263.050	68.494	262.923
1263	263.100	48.047	262.973
1264	263.150	38.746	263.020
1265	263.200	39.294	263.075
1266	263.250	51.945	263.122
1267	263.300	69.292	263.170
1268	263.350	77.195	263.222
1269	263.400	81.049	263.276
1270	263.450	76.584	263.323
1271	263.500	43.925	263.374
1272	263.550	-14.700	263.421
1273	263.600	-38.708	263.472
1274	263.650	-35.836	263.525
1275	263.700	-32.849	263.572
1276	263.750	-25.813	263.628
1277	263.800	-22.894	263.669
1278	263.850	-41.593	263.720
1279	263.900	-69.568	263.775
1280	263.950	-93.909	263.823
1281	264.000	-134.678	263.872
1282	264.050	-203.885	263.924
1283	264.100	-213.820	263.971
1284	264.150	-192.351	264.024
1285	264.200	-192.686	264.076
1286	264.250	-185.797	264.126
1287	264.300	-176.227	264.174
1288	264.350	-190.089	264.225
1289	264.400	-207.800	264.271
1290	264.450	-206.781	264.326
1291	264.500	-222.725	264.372
1292	264.550	-221.147	264.419
1293	264.600	-148.796	264.477
1294	264.650	-85.807	264.523
1295	264.700	-59.592	264.573
1296	264.750	-29.347	264.626
1297	264.800	16.878	264.670
1298	264.850	36.118	264.720
1299	264.900	45.427	264.772
1300	264.950	45.906	264.823
1301	265.000	40.416	264.875
1302	265.050	78.394	264.919
1303	265.100	144.981	264.970
1304	265.150	201.638	265.028
1305	265.200	224.084	265.075
1306	265.250	239.830	265.124
1307	265.300	248.012	265.177
1308	265.350	231.927	265.225
1309	265.400	200.381	265.272
1310	265.450	173.774	265.326
1311	265.500	174.912	265.369
1312	265.550	193.836	265.426
1313	265.600	211.982	265.476
1314	265.650	198.960	265.522
1315	265.700	177.436	265.579
1316	265.750	164.964	265.621
1317	265.800	135.271	265.669
1318	265.850	95.659	265.721
1319	265.900	56.375	265.774
1320	265.950	34.260	265.823
1321	266.000	41.061	265.876
1322	266.050	22.203	265.926
1323	266.100	-19.385	265.973
1324	266.150	-48.950	266.020
1325	266.200	-70.895	266.073
1326	266.250	-95.118	266.124
1327	266.300	-114.432	266.175
1328	266.350	-134.822	266.219
1329	266.400	-162.530	266.275
1330	266.450	-188.123	266.323
1331	266.500	-199.024	266.375
1332	266.550	-208.171	266.425
1333	266.600	-212.473	266.471
1334	266.650	-202.189	266.524
1335	266.700	-190.771	266.572
1336	266.750	-182.452	266.623
1337	266.800	-179.788	266.675
1338	266.850	-176.525	266.722
1339	266.900	-172.034	266.775
1340	266.950	-154.514	266.825
1341	267.000	-111.706	266.870
1342	267.050	-57.966	266.926
1343	267.100	-1.051	266.975
1344	267.150	24.317	267.027
1345	267.200	27.769	267.071
1346	267.250	27.970	267.121
1347	267.300	31.928	267.171
1348	267.350	31.879	267.230
1349	267.400	34.782	267.280
1350	267.450	45.533	267.325
1351	267.500	57.659	267.374
1352	267.550	58.356	267.420
1353	267.600	53.258	267.474
1354	267.650	49.343	267.520
1355	267.700	51.345	267.575
1356	267.750	54.103	267.625
1357	267.800	55.782	267.676
1358	267.850	56.274	267.725
1359	267.900	48.520	267.771
1360	267.950	38.560	267.821
1361	268.000	52.634	267.872
1362	268.050	82.176	267.921
1363	268.100	96.597	267.968
1364	268.150	110.102	268.022
1365	268.200	119.420	268.073
1366	268.250	117.282	268.124
1367	268.300	120.721	268.175
1368	268.350	135.958	268.219
1369	268.400	157.782	268.275
1370	268.450	179.668	268.329
1371	268.500	185.254	268.376
1372	268.550	194.816	268.425
1373	268.600	209.332	268.475
1374	268.650	183.977	268.523
1375	268.700	100.315	268.572
1376	268.750	31.413	268.626
1377	268.800	11.264	268.673
1378	268.850	-7.667	268.722
1379	268.900	-29.351	268.775
1380	268.950	-56.531	268.820
1381	269.000	-74.177	268.872
1382	269.050	-83.255	268.919
1383	269.100	-141.822	268.975
1384	269.150	-221.820	269.022
1385	269.200	-239.491	269.074
1386	269.250	-207.489	269.124
1387	269.300	-178.725	269.171
1388	269.350	-170.579	269.219
1389	269.400	-168.451	269.272
1390	269.450	-165.805	269.323
1391	269.500	-162.603	269.377
1392	269.550	-164.362	269.423
1393	269.600	-169.894	269.476
1394	269.650	-163.633	269.523
1395	269.700	-128.281	269.571
1396	269.750	-98.746	269.621
1397	269.800	-97.272	269.675
1398	269.850	-112.362	269.720
1399	269.900	-117.951	269.770
1400	269.950	-99.847	269.821
1401	270.000	-74.619	269.873
1402	270.050	-64.263	269.925
1403	270.100	-64.703	269.970
1404	270.150	-54.684	270.024
1405	270.200	-6.844	270.073
1406	270.250	67.806	270.122
1407	270.300	114.602	270.172
1408	270.350	125.559	270.217
1409	270.400	138.721	270.274
1410	270.450	146.937	270.324
1411	270.500	158.726	270.371
1412	270.550	195.562	270.423
1413	270.600	230.482	270.473
1414	270.650	260.674	270.523
1415	270.700	292.559	270.574
1416	270.750	283.510	270.626
1417	270.800	223.023	270.675
1418	270.850	176.730	270.722
1419	270.900	165.886	270.773
1420	270.950	162.860	270.822
1421	271.000	163.310	270.873
1422	271.050	130.812	270.923
1423	271.100	58.926	270.971
1424	271.150	9.053	271.025
1425	271.200	-16.653	271.069
1426	271.250	-28.075	271.122
1427	271.300	-29.011	271.172
1428	271.350	-34.739	271.222
1429	271.400	-46.613	271.276
1430	271.450	-45.257	271.325
1431	271.500	-31.481	271.375
1432	271.550	-36.575	271.425
1433	271.600	-49.134	271.470
1434	271.650	-55.928	271.525
1435	271.700	-62.139	271.572
1436	271.750	-70.218	271.619
1437	271.800	-90.425	271.672
1438	271.850	-104.105	271.722
1439	271.900	-109.814	271.774
1440	271.950	-107.761	271.821
1441	272.000	-102.901	271.871
1442	272.050	-116.212	271.923
1443	272.100	-140.889	271.970
1444	272.150	-158.801	272.024
1445	272.200	-174.912	272.076
1446	272.250	-192.880	272.122
1447	272.300	-222.865	272.174
1448	272.350	-225.546	272.225
1449	272.400	-183.358	272.276
1450	272.450	-154.550	272.321
1451	272.500	-134.617	272.371
1452	272.550	-128.561	272.424
1453	272.600	-139.894	272.473
1454	272.650	-138.849	272.521
1455	272.700	-118.648	272.574
1456	272.750	-71.116	272.628
1457	272.800	-18.103	272.667
1458	272.850	56.746	272.721
1459	272.900	114.160	272.773
1460	272.950	131.892	272.823
1461	273.000	146.416	272.874
1462	273.050	156.662	272.922
1463	273.100	161.372	272.972
1464	273.150	172.985	273.021
1465	273.200	199.923	273.078
1466	273.250	240.754	273.120
1467	273.300	276.216	273.174
1468	273.350	299.200	273.220
1469	273.400	294.036	273.268
1470	273.450	263.659	273.321
1471	273.500	237.491	273.372
1472	273.550	213.608	273.421
1473	273.600	176.630	273.473
1474	273.650	171.962	273.527
1475	273.700	184.949	273.569
1476	273.750	161.200	273.623
1477	273.800	89.632	273.671
1478	273.850	34.232	273.720
1479	273.900	-5.409	273.770
1480	273.950	-30.951	273.822
1481	274.000	-51.796	273.873
1482	274.050	-67.680	273.919
1483	274.100	-62.725	273.974
1484	274.150	-56.367	274.019
1485	274.200	-73.875	274.076
1486	274.250	-116.861	274.122
1487	274.300	-165.380	274.171
1488	274.350	-186.002	274.223
1489	274.400	-198.364	274.273
1490	274.450	-206.162	274.323
1491	274.500	-208.822	274.373
1492	274.550	-203.906	274.422
1493	274.600	-207.349	274.471
1494	274.650	-225.040	274.519
1495	274.700	-249.115	274.574
1496	274.750	-273.504	274.624
1497	274.800	-278.906	274.675
1498	274.850	-212.273	274.724
1499	274.900	-152.872	274.773
1500	274.950	-126.664	274.820
1501	275.000	-98.186	274.870
1502	275.050	-72.597	274.923
1503	275.100	-35.399	274.973
1504	275.150	3.718	275.021
1505	275.200	25.921	275.074
1506	275.250	49.561	275.121
1507	275.300	95.807	275.180
1508	275.350	154.962	275.226
1509	275.400	169.491	275.271
1510	275.450	174.387	275.326
1511	275.500	183.186	275.375
1512	275.550	169.905	275.424
1513	275.600	150.642	275.478
1514	275.650	149.292	275.522
1515	275.700	135.042	275.573
1516	275.750	105.790	275.623
1517	275.800	88.828	275.670
1518	275.850	77.598	275.722
1519	275.900	60.128	275.769
1520	275.950	43.271	275.821
1521	276.000	40.007	275.872
1522	276.050	41.172	275.920
1523	276.100	42.060	275.973
1524	276.150	44.010	276.025
1525	276.200	51.980	276.075
1526	276.250	62.247	276.121
1527	276.300	74.563	276.174
1528	276.350	98.181	276.221
1529	276.400	127.873	276.272
1530	276.450	131.947	276.324
1531	276.500	112.780	276.373
1532	276.550	107.036	276.422
1533	276.600	118.167	276.471
1534	276.650	130.094	276.526
1535	276.700	117.303	276.572
1536	276.750	103.352	276.623
1537	276.800	99.493	276.672
1538	276.850	80.392	276.718
1539	276.900	26.799	276.773
1540	276.950	-87.352	276.825
1541	277.000	-170.700	276.872
1542	277.050	-204.037	276.924
1543	277.100	-234.228	276.976
1544	277.150	-262.813	277.024
1545	277.200	-252.755	277.072
1546	277.250	-218.443	277.123
1547	277.300	-198.734	277.174
1548	277.350	-196.317	277.219
1549	277.400	-197.353	277.270
1550	277.450	-194.922	277.325
1551	277.500	-192.959	277.376
1552	277.550	-177.740	277.419
1553	277.600	-158.090	277.471
1554	277.650	-146.407	277.525
1555	277.700	-146.572	277.575
1556	277.750	-145.126	277.621
1557	277.800	-133.924	277.672
1558	277.850	-104.636	277.723
1559	277.900	-82.277	277.772
1560	277.950	-79.545	277.822
1561	278.000	-71.185	277.872
1562	278.050	-25.735	277.924
1563	278.100	37.631	277.976
1564	278.150	96.867	278.015
1565	278.200	150.829	278.074
1566	278.250	176.368	278.123
1567	278.300	177.108	278.169
1568	278.350	172.579	278.223
1569	278.400	176.541	278.272
1570	278.450	201.852	278.325
1571	278.500	235.829	278.370
1572	278.550	269.078	278.416
1573	278.600	284.537	278.472
1574	278.650	268.961	278.523
1575	278.700	245.238	278.573
1576	278.750	222.989	278.627
1577	278.800	205.785	278.674
1578	278.850	202.581	278.725
1579	278.900	203.090	278.772
1580	278.950	170.990	278.821
1581	279.000	131.830	278.871
1582	279.050	91.246	278.924
