#Point No.	Frequency Set (GHz)	THz Photocurrent (nA)	Frequency Act (GHz)
948	928.380	-8.417	928.211
949	928.410	-8.443	928.239
950	928.440	-8.424	928.272
951	928.470	-8.283	928.301
952	928.500	-8.047	928.333
953	928.530	-7.916	928.361
954	928.560	-7.627	928.394
955	928.590	-7.347	928.420
956	928.620	-7.048	928.455
957	928.650	-6.785	928.480
958	928.680	-6.514	928.511
959	928.710	-6.362	928.540
960	928.740	-6.448	928.572
961	928.770	-6.433	928.599
962	928.800	-6.008	928.632
963	928.830	-5.299	928.661
964	928.860	-4.498	928.689
965	928.890	-3.740	928.718
966	928.920	-3.114	928.751
967	928.950	-2.552	928.781
968	928.980	-2.094	928.811
969	929.010	-1.484	928.843
970	929.040	-0.872	928.872
971	929.070	-0.142	928.906
972	929.100	0.675	928.932
973	929.130	1.357	928.962
974	929.160	1.824	928.988
975	929.190	2.024	929.021
976	929.220	2.114	929.051
977	929.250	2.343	929.081
978	929.280	2.871	929.111
979	929.310	3.483	929.139
980	929.340	4.241	929.170
981	929.370	5.018	929.206
982	929.400	5.547	929.233
983	929.430	6.005	929.264
984	929.460	6.386	929.289
985	929.490	6.817	929.321
986	929.520	7.214	929.351
987	929.550	7.631	929.381
988	929.580	8.026	929.411
989	929.610	8.308	929.443
990	929.640	8.353	929.469
991	929.670	8.106	929.502
992	929.700	7.857	929.528
993	929.730	7.603	929.563
994	929.760	7.470	929.591
995	929.790	7.532	929.624
996	929.820	7.549	929.657
997	929.850	7.680	929.680
998	929.880	7.525	929.713
999	929.910	7.075	929.740
1000	929.940	6.617	929.769
1001	929.970	6.301	929.801
1002	930.000	6.004	929.837
1003	930.030	5.791	929.863
1004	930.060	5.538	929.893
1005	930.090	5.112	929.925
1006	930.120	4.727	929.952
1007	930.150	4.120	929.980
1008	930.180	3.253	930.012
1009	930.210	2.632	930.044
1010	930.240	1.992	930.070
1011	930.270	1.399	930.101
1012	930.300	0.937	930.133
1013	930.330	0.305	930.159
1014	930.360	-0.429	930.191
1015	930.390	-1.297	930.222
1016	930.420	-2.069	930.254
1017	930.450	-2.730	930.281
1018	930.480	-3.145	930.309
1019	930.510	-3.608	930.344
1020	930.540	-4.054	930.371
1021	930.570	-4.635	930.402
1022	930.600	-5.225	930.430
1023	930.630	-5.743	930.461
1024	930.660	-6.153	930.494
1025	930.690	-6.485	930.519
1026	930.720	-6.651	930.550
1027	930.750	-6.677	930.582
1028	930.780	-6.580	930.613
1029	930.810	-6.494	930.641
1030	930.840	-6.385	930.671
1031	930.870	-6.346	930.704
1032	930.900	-6.359	930.732
1033	930.930	-6.262	930.758
1034	930.960	-6.052	930.793
1035	930.990	-5.911	930.821
1036	931.020	-5.822	930.850
1037	931.050	-5.880	930.884
1038	931.080	-5.929	930.912
1039	931.110	-5.918	930.938
1040	931.140	-5.812	930.969
1041	931.170	-5.615	931.000
1042	931.200	-5.357	931.032
1043	931.230	-5.102	931.061
1044	931.260	-4.716	931.093
1045	931.290	-4.293	931.116
1046	931.320	-3.975	931.152
1047	931.350	-3.775	931.179
1048	931.380	-3.498	931.210
1049	931.410	-3.288	931.242
1050	931.440	-3.005	931.274
1051	931.470	-2.739	931.300
1052	931.500	-2.505	931.333
1053	931.530	-2.284	931.361
1054	931.560	-2.038	931.390
1055	931.590	-1.790	931.419
1056	931.620	-1.448	931.452
1057	931.650	-1.057	931.481
1058	931.680	-0.589	931.510
1059	931.710	-0.038	931.541
1060	931.740	0.465	931.567
1061	931.770	0.976	931.603
1062	931.800	1.505	931.632
1063	931.830	2.056	931.664
1064	931.860	2.528	931.691
1065	931.890	3.093	931.724
1066	931.920	3.635	931.751
1067	931.950	4.118	931.780
1068	931.980	4.693	931.812
1069	932.010	5.135	931.841
1070	932.040	5.317	931.869
1071	932.070	5.547	931.897
1072	932.100	5.626	931.935
1073	932.130	5.663	931.959
1074	932.160	5.834	931.988
1075	932.190	6.017	932.022
1076	932.220	6.366	932.049
1077	932.250	6.577	932.084
1078	932.280	6.791	932.113
1079	932.310	6.888	932.141
1080	932.340	6.918	932.172
1081	932.370	6.967	932.201
1082	932.400	6.992	932.230
1083	932.430	7.070	932.262
1084	932.460	6.843	932.291
1085	932.490	6.668	932.320
1086	932.520	6.305	932.353
1087	932.550	5.765	932.386
1088	932.580	5.293	932.410
1089	932.610	4.912	932.444
1090	932.640	4.662	932.471
1091	932.670	4.419	932.503
1092	932.700	4.173	932.533
1093	932.730	3.993	932.559
1094	932.760	3.737	932.592
1095	932.790	3.358	932.620
1096	932.820	3.041	932.651
1097	932.850	2.760	932.682
1098	932.880	2.403	932.714
1099	932.910	1.956	932.739
1100	932.940	1.529	932.770
1101	932.970	0.812	932.799
1102	933.000	0.016	932.831
1103	933.030	-0.874	932.863
1104	933.060	-1.596	932.889
1105	933.090	-2.276	932.919
1106	933.120	-2.908	932.952
1107	933.150	-3.370	932.982
1108	933.180	-3.738	933.012
1109	933.210	-3.939	933.041
1110	933.240	-4.296	933.075
1111	933.270	-4.673	933.100
1112	933.300	-5.049	933.130
1113	933.330	-5.489	933.163
1114	933.360	-5.877	933.190
1115	933.390	-6.320	933.221
1116	933.420	-6.833	933.248
1117	933.450	-7.294	933.284
1118	933.480	-7.613	933.312
1119	933.510	-7.881	933.343
1120	933.540	-8.072	933.369
1121	933.570	-8.092	933.403
1122	933.600	-8.038	933.430
1123	933.630	-7.783	933.461
1124	933.660	-7.565	933.493
1125	933.690	-7.302	933.524
1126	933.720	-6.915	933.550
1127	933.750	-6.595	933.579
1128	933.780	-6.210	933.608
1129	933.810	-5.984	933.645
1130	933.840	-5.750	933.672
1131	933.870	-5.391	933.696
1132	933.900	-5.129	933.732
1133	933.930	-4.935	933.760
1134	933.960	-4.610	933.792
1135	933.990	-4.216	933.818
1136	934.020	-3.609	933.849
1137	934.050	-2.944	933.878
1138	934.080	-2.162	933.913
1139	934.110	-1.392	933.938
1140	934.140	-0.713	933.970
1141	934.170	0.055	934.002
1142	934.200	0.840	934.029
1143	934.230	1.454	934.057
1144	934.260	2.014	934.093
1145	934.290	2.317	934.120
1146	934.320	2.503	934.150
1147	934.350	2.573	934.180
1148	934.380	2.618	934.212
1149	934.410	2.679	934.246
1150	934.440	2.801	934.271
1151	934.470	2.961	934.300
1152	934.500	3.285	934.332
1153	934.530	3.670	934.361
1154	934.560	4.194	934.394
1155	934.590	4.824	934.421
1156	934.620	5.402	934.450
1157	934.650	5.779	934.480
1158	934.680	5.986	934.512
1159	934.710	6.062	934.542
1160	934.740	6.087	934.575
1161	934.770	6.037	934.602
1162	934.800	5.933	934.633
1163	934.830	5.778	934.664
1164	934.860	5.671	934.692
1165	934.890	5.432	934.721
1166	934.920	5.131	934.752
1167	934.950	4.919	934.784
1168	934.980	4.675	934.810
1169	935.010	4.666	934.842
1170	935.040	4.804	934.870
1171	935.070	5.012	934.904
1172	935.100	5.185	934.929
1173	935.130	5.314	934.963
1174	935.160	5.227	934.991
1175	935.190	4.992	935.022
1176	935.220	4.731	935.052
1177	935.250	4.530	935.082
1178	935.280	4.302	935.112
1179	935.310	3.877	935.141
1180	935.340	3.248	935.173
1181	935.370	2.660	935.200
1182	935.400	2.150	935.231
1183	935.430	1.819	935.262
1184	935.460	1.450	935.292
1185	935.490	1.215	935.322
1186	935.520	1.066	935.351
1187	935.550	1.020	935.379
1188	935.580	0.908	935.411
1189	935.610	0.624	935.443
1190	935.640	0.234	935.472
1191	935.670	-0.266	935.501
1192	935.700	-0.801	935.532
1193	935.730	-1.423	935.561
1194	935.760	-1.965	935.589
1195	935.790	-2.527	935.619
1196	935.820	-3.183	935.653
1197	935.850	-3.946	935.678
1198	935.880	-4.557	935.713
1199	935.910	-5.110	935.742
1200	935.940	-5.498	935.771
1201	935.970	-5.777	935.800
1202	936.000	-5.901	935.834
1203	936.030	-5.930	935.859
1204	936.060	-5.996	935.890
1205	936.090	-5.972	935.921
1206	936.120	-6.167	935.947
1207	936.150	-6.310	935.980
1208	936.180	-6.570	936.012
1209	936.210	-6.784	936.040
1210	936.240	-6.971	936.073
1211	936.270	-7.236	936.099
1212	936.300	-7.311	936.134
1213	936.330	-7.369	936.158
1214	936.360	-7.354	936.192
1215	936.390	-7.175	936.223
1216	936.420	-6.908	936.252
1217	936.450	-6.362	936.279
1218	936.480	-5.847	936.311
1219	936.510	-5.334	936.342
1220	936.540	-4.702	936.372
1221	936.570	-4.227	936.405
1222	936.600	-3.808	936.430
1223	936.630	-3.509	936.464
1224	936.660	-3.276	936.490
1225	936.690	-2.881	936.525
1226	936.720	-2.431	936.551
1227	936.750	-2.032	936.579
1228	936.780	-1.530	936.609
1229	936.810	-1.116	936.644
1230	936.840	-0.652	936.673
1231	936.870	-0.022	936.701
1232	936.900	0.673	936.726
1233	936.930	1.321	936.763
1234	936.960	1.907	936.790
1235	936.990	2.517	936.819
1236	937.020	3.017	936.849
1237	937.050	3.559	936.882
1238	937.080	4.005	936.912
1239	937.110	4.365	936.938
1240	937.140	4.457	936.971
1241	937.170	4.640	937.001
1242	937.200	4.851	937.033
1243	937.230	5.116	937.061
1244	937.260	5.312	937.090
1245	937.290	5.545	937.121
1246	937.320	5.672	937.150
1247	937.350	5.920	937.184
1248	937.380	6.260	937.213
1249	937.410	6.647	937.240
1250	937.440	7.115	937.272
1251	937.470	7.487	937.296
1252	937.500	7.786	937.330
1253	937.530	7.913	937.360
1254	937.560	7.762	937.392
1255	937.590	7.430	937.426
1256	937.620	6.989	937.451
1257	937.650	6.482	937.479
1258	937.680	5.999	937.511
1259	937.710	5.640	937.542
1260	937.740	5.383	937.568
1261	937.770	5.098	937.602
1262	937.800	4.829	937.626
1263	937.830	4.419	937.661
1264	937.860	4.210	937.691
1265	937.890	4.054	937.720
1266	937.920	3.862	937.749
1267	937.950	3.593	937.778
1268	937.980	3.296	937.813
1269	938.010	2.638	937.843
1270	938.040	1.778	937.873
1271	938.070	0.979	937.901
1272	938.100	0.186	937.933
1273	938.130	-0.480	937.960
1274	938.160	-1.022	937.989
1275	938.190	-1.381	938.023
1276	938.220	-1.799	938.050
1277	938.250	-2.240	938.084
1278	938.280	-2.646	938.110
1279	938.310	-3.027	938.142
1280	938.340	-3.394	938.168
1281	938.370	-3.832	938.199
1282	938.400	-4.200	938.232
1283	938.430	-4.402	938.263
1284	938.460	-4.865	938.290
1285	938.490	-5.331	938.323
1286	938.520	-5.866	938.350
1287	938.550	-6.367	938.381
1288	938.580	-6.691	938.415
1289	938.610	-6.904	938.439
1290	938.640	-6.974	938.472
1291	938.670	-7.035	938.503
1292	938.700	-7.059	938.530
1293	938.730	-7.165	938.562
1294	938.760	-7.234	938.594
1295	938.790	-7.168	938.620
1296	938.820	-6.853	938.655
1297	938.850	-6.355	938.681
1298	938.880	-5.739	938.717
1299	938.910	-5.211	938.741
1300	938.940	-4.866	938.771
1301	938.970	-4.659	938.803
1302	939.000	-4.567	938.831
1303	939.030	-4.545	938.862
1304	939.060	-4.465	938.891
1305	939.090	-4.246	938.921
1306	939.120	-3.946	938.953
1307	939.150	-3.591	938.979
1308	939.180	-3.214	939.013
1309	939.210	-2.787	939.044
1310	939.240	-2.335	939.068
1311	939.270	-1.814	939.099
1312	939.300	-1.389	939.131
1313	939.330	-0.826	939.166
1314	939.360	-0.252	939.189
1315	939.390	0.234	939.220
1316	939.420	0.672	939.253
1317	939.450	0.858	939.284
1318	939.480	0.990	939.312
1319	939.510	1.138	939.339
1320	939.540	1.409	939.372
1321	939.570	1.647	939.401
1322	939.600	2.044	939.431
1323	939.630	2.456	939.461
1324	939.660	2.821	939.495
1325	939.690	3.251	939.518
1326	939.720	3.700	939.551
1327	939.750	4.170	939.580
1328	939.780	4.421	939.611
1329	939.810	4.690	939.642
1330	939.840	4.867	939.667
1331	939.870	5.087	939.700
1332	939.900	5.301	939.731
1333	939.930	5.334	939.760
1334	939.960	5.323	939.791
1335	939.990	5.313	939.824
1336	940.020	5.265	939.850
1337	940.050	5.127	939.879
1338	940.080	5.000	939.912
1339	940.110	5.056	939.943
1340	940.140	5.196	939.973
1341	940.170	5.350	940.000
1342	940.200	5.639	940.030
1343	940.230	5.841	940.061
1344	940.260	6.000	940.095
1345	940.290	5.954	940.120
1346	940.320	5.834	940.152
1347	940.350	5.678	940.186
1348	940.380	5.538	940.211
1349	940.410	5.389	940.240
1350	940.440	5.166	940.273
1351	940.470	4.814	940.301
1352	940.500	4.334	940.330
1353	940.530	3.743	940.361
1354	940.560	3.162	940.391
1355	940.590	2.780	940.423
1356	940.620	2.449	940.452
1357	940.650	2.161	940.480
1358	940.680	1.843	940.509
1359	940.710	1.388	940.546
1360	940.740	1.003	940.568
1361	940.770	0.508	940.605
1362	940.800	-0.014	940.630
1363	940.830	-0.552	940.662
1364	940.860	-1.215	940.690
1365	940.890	-1.929	940.721
1366	940.920	-2.549	940.751
1367	940.950	-3.354	940.781
1368	940.980	-4.071	940.810
1369	941.010	-4.767	940.843
1370	941.040	-5.245	940.870
1371	941.070	-5.524	940.899
1372	941.100	-5.594	940.933
1373	941.130	-5.558	940.964
1374	941.160	-5.514	940.994
1375	941.190	-5.394	941.021
1376	941.220	-5.501	941.049
1377	941.250	-5.595	941.082
1378	941.280	-5.845	941.111
1379	941.310	-6.003	941.139
1380	941.340	-6.245	941.170
1381	941.370	-6.580	941.201
1382	941.400	-6.876	941.224
1383	941.430	-7.209	941.264
1384	941.460	-7.341	941.292
1385	941.490	-7.355	941.322
1386	941.520	-7.186	941.353
1387	941.550	-6.894	941.384
1388	941.580	-6.555	941.413
1389	941.610	-6.114	941.438
1390	941.640	-5.613	941.472
1391	941.670	-5.133	941.500
1392	941.700	-4.692	941.529
1393	941.730	-4.268	941.563
1394	941.760	-3.943	941.589
1395	941.790	-3.712	941.618
1396	941.820	-3.590	941.648
1397	941.850	-3.414	941.682
1398	941.880	-3.040	941.713
1399	941.910	-2.614	941.744
1400	941.940	-2.095	941.770
1401	941.970	-1.475	941.802
1402	942.000	-0.834	941.833
1403	942.030	-0.218	941.861
1404	942.060	0.452	941.893
1405	942.090	1.201	941.918
1406	942.120	2.004	941.950
1407	942.150	2.745	941.982
1408	942.180	3.298	942.013
1409	942.210	3.791	942.038
1410	942.240	4.213	942.069
1411	942.270	4.538	942.100
1412	942.300	4.806	942.131
1413	942.330	5.102	942.162
1414	942.360	5.288	942.191
1415	942.390	5.528	942.220
1416	942.420	5.761	942.254
1417	942.450	6.113	942.277
1418	942.480	6.423	942.313
1419	942.510	6.736	942.344
1420	942.540	6.765	942.373
1421	942.570	6.726	942.405
1422	942.600	6.733	942.431
1423	942.630	6.735	942.461
1424	942.660	6.743	942.494
1425	942.690	6.637	942.523
1426	942.720	6.307	942.550
1427	942.750	5.919	942.583
1428	942.780	5.521	942.609
1429	942.810	5.100	942.646
1430	942.840	4.716	942.672
1431	942.870	4.290	942.700
1432	942.900	3.817	942.733
1433	942.930	3.639	942.757
1434	942.960	3.319	942.791
1435	942.990	3.172	942.821
1436	943.020	3.053	942.850
1437	943.050	2.882	942.880
1438	943.080	2.653	942.907
1439	943.110	2.449	942.942
1440	943.140	2.350	942.972
1441	943.170	2.177	943.002
1442	943.200	1.904	943.036
1443	943.230	1.491	943.062
1444	943.260	0.936	943.089
1445	943.290	0.391	943.120
1446	943.320	-0.250	943.150
1447	943.350	-0.788	943.178
1448	943.380	-1.204	943.207
1449	943.410	-1.440	943.241
1450	943.440	-1.598	943.270
1451	943.470	-1.558	943.302
1452	943.500	-1.426	943.333
1453	943.530	-1.397	943.361
1454	943.560	-1.606	943.392
1455	943.590	-1.953	943.418
1456	943.620	-2.475	943.453
1457	943.650	-2.943	943.483
1458	943.680	-3.430	943.509
1459	943.710	-3.853	943.538
1460	943.740	-4.342	943.570
1461	943.770	-5.034	943.599
1462	943.800	-5.520	943.631
1463	943.830	-5.991	943.663
1464	943.860	-6.156	943.690
1465	943.890	-6.182	943.724
1466	943.920	-6.104	943.753
1467	943.950	-5.931	943.777
1468	943.980	-5.770	943.813
1469	944.010	-5.761	943.838
1470	944.040	-5.862	943.875
1471	944.070	-5.994	943.903
1472	944.100	-6.098	943.931
1473	944.130	-6.168	943.962
1474	944.160	-5.994	943.994
1475	944.190	-5.799	944.019
1476	944.220	-5.591	944.052
1477	944.250	-5.504	944.080
1478	944.280	-5.378	944.113
1479	944.310	-5.167	944.145
1480	944.340	-4.691	944.168
1481	944.370	-4.168	944.199
1482	944.400	-3.635	944.232
1483	944.430	-3.059	944.261
1484	944.460	-2.472	944.293
1485	944.490	-1.982	944.321
1486	944.520	-1.519	944.352
1487	944.550	-1.104	944.385
1488	944.580	-0.658	944.410
1489	944.610	-0.225	944.442
1490	944.640	0.176	944.472
1491	944.670	0.650	944.500
1492	944.700	1.131	944.533
1493	944.730	1.471	944.561
1494	944.760	1.671	944.589
1495	944.790	1.968	944.624
1496	944.820	2.371	944.652
1497	944.850	2.802	944.679
1498	944.880	3.230	944.716
1499	944.910	3.737	944.741
1500	944.940	4.075	944.772
1501	944.970	4.424	944.803
1502	945.000	4.723	944.832
1503	945.030	4.866	944.859
1504	945.060	5.096	944.890
1505	945.090	5.270	944.921
1506	945.120	5.454	944.954
1507	945.150	5.490	944.982
1508	945.180	5.428	945.009
1509	945.210	5.411	945.043
1510	945.240	5.552	945.068
1511	945.270	5.607	945.097
1512	945.300	5.663	945.128
1513	945.330	5.685	945.164
1514	945.360	5.787	945.193
1515	945.390	5.804	945.224
1516	945.420	5.937	945.250
1517	945.450	5.803	945.281
1518	945.480	5.601	945.309
1519	945.510	5.352	945.340
1520	945.540	4.997	945.370
1521	945.570	4.412	945.401
1522	945.600	3.885	945.430
1523	945.630	3.510	945.459
1524	945.660	3.202	945.491
1525	945.690	2.943	945.520
1526	945.720	2.633	945.552
1527	945.750	2.356	945.577
1528	945.780	2.102	945.614
1529	945.810	1.951	945.641
1530	945.840	1.952	945.673
1531	945.870	1.916	945.698
1532	945.900	1.844	945.734
1533	945.930	1.610	945.765
1534	945.960	1.166	945.787
1535	945.990	0.698	945.820
1536	946.020	0.171	945.854
1537	946.050	-0.324	945.878
1538	946.080	-0.913	945.910
1539	946.110	-1.412	945.941
1540	946.140	-1.938	945.969
1541	946.170	-2.493	946.001
1542	946.200	-2.872	946.031
1543	946.230	-3.293	946.061
1544	946.260	-3.693	946.092
1545	946.290	-3.984	946.121
1546	946.320	-4.254	946.150
1547	946.350	-4.462	946.182
1548	946.380	-4.744	946.215
1549	946.410	-5.186	946.242
1550	946.440	-5.747	946.273
1551	946.470	-6.259	946.303
1552	946.500	-6.723	946.334
1553	946.530	-7.044	946.360
1554	946.560	-7.155	946.391
1555	946.590	-7.150	946.420
1556	946.620	-7.119	946.448
1557	946.650	-7.196	946.481
1558	946.680	-7.193	946.512
1559	946.710	-7.122	946.544
1560	946.740	-6.943	946.574
1561	946.770	-6.716	946.604
1562	946.800	-6.287	946.631
1563	946.830	-5.832	946.664
1564	946.860	-5.506	946.691
1565	946.890	-5.177	946.721
1566	946.920	-4.790	946.754
1567	946.950	-4.423	946.779
1568	946.980	-4.008	946.811
1569	947.010	-3.495	946.844
1570	947.040	-2.972	946.872
1571	947.070	-2.461	946.901
1572	947.100	-1.930	946.930
1573	947.130	-1.469	946.965
1574	947.160	-1.092	946.988
1575	947.190	-0.591	947.022
1576	947.220	-0.064	947.052
1577	947.250	0.506	947.081
1578	947.280	1.089	947.112
1579	947.310	1.679	947.142
1580	947.340	2.281	947.174
1581	947.370	2.745	947.199
1582	947.400	3.244	947.231
1583	947.430	3.574	947.261
1584	947.460	3.731	947.293
1585	947.490	3.812	947.323
1586	947.520	3.972	947.348
1587	947.550	4.245	947.382
1588	947.580	4.557	947.410
1589	947.610	4.862	947.438
1590	947.640	5.225	947.473
1591	947.670	5.449	947.499
1592	947.700	5.736	947.531
1593	947.730	5.899	947.563
1594	947.760	5.952	947.589
1595	947.790	5.925	947.620
1596	947.820	5.823	947.649
1597	947.850	5.670	947.681
1598	947.880	5.539	947.715
1599	947.910	5.378	947.737
1600	947.940	5.336	947.771
1601	947.970	5.207	947.799
1602	948.000	5.156	947.833
1603	948.030	5.117	947.857
1604	948.060	5.179	947.890
1605	948.090	5.179	947.919
1606	948.120	5.188	947.951
1607	948.150	5.121	947.986
1608	948.180	4.914	948.012
1609	948.210	4.605	948.044
1610	948.240	4.218	948.074
1611	948.270	3.780	948.099
1612	948.300	3.304	948.134
1613	948.330	2.946	948.164
1614	948.360	2.741	948.192
1615	948.390	2.355	948.221
1616	948.420	2.029	948.247
1617	948.450	1.699	948.284
1618	948.480	1.380	948.315
1619	948.510	1.022	948.338
